file_name,audio_wav,length(seconds),number_of_samples,sample_rate,min_ae,max_ae,mean_ae,variance_ae,min_rms,max_rms,mean_rms,variance_rms,min_zcr,max_zcr,mean_zcr,variance_zcr,min_fq,max_fq,mean_fq,variance_fq
cat_50.wav,"[ 2.5984099e-11 -3.3724929e-11 -1.5359178e-10 ...  8.8893697e-03
 -9.4596287e-03 -1.3685072e-02]",11.9,262395,22050,0.0,0.5565449,0.15942964,0.0073250464044180424,0.0,0.28365317,0.052704044,0.0009882194978644524,0.0,0.291015625,0.11619235899390244,0.0025620208049757323,0.00011211579135560856,511.36657568929763,15.79428183998582,739.0272337858628
cat_78.wav,"[ 9.6635868e-12  1.4722881e-11 -4.3668343e-11 ... -1.5943531e-02
 -1.5836893e-02 -9.6789291e-03]",15.0,330750,22050,0.0006169194,0.9107192,0.23451559,0.02649083161857116,1.7430459e-07,0.37544066,0.116844766,0.006135798187402159,0.0,0.2939453125,0.07461973019059598,0.0019170778643962923,0.0003513600791003099,1383.7586072015595,32.29514912419896,5501.358773960536
cat_155.wav,"[ 4.9804874e-12 -4.1250666e-11  4.4401521e-11 ... -6.5689897e-03
 -2.9901732e-03  0.0000000e+00]",1.9440362811791383,42866,22050,0.0006442653,0.87986225,0.25582007,0.06337785223376251,6.3369555e-08,0.46184063,0.12320209,0.017588754619533072,0.0400390625,0.2373046875,0.11253206623134328,0.001610458507669101,0.0007242145489468178,691.576518655998,10.572933949745321,1291.138691542608
cat_99.wav,"[-0.06899323 -0.06576519 -0.02950068 ... -0.13775238 -0.13252051
 -0.08087262]",12.0,264600,22050,-0.016884733,0.7623057,0.17042862,0.016377666565924376,0.0074919583,0.2781709,0.056630716,0.0017879762207836012,0.0390625,0.2001953125,0.11814611792794971,0.0009349446980646685,0.005471748333224531,551.0691825397776,15.641767310876828,1079.1378961477815
cat_91.wav,"[1.8088092e-12 9.3472508e-11 4.5279641e-11 ... 9.2446590e-03 5.6048408e-03
 3.1110218e-03]",1.172018140589569,25843,22050,0.0013764191,0.9208429,0.425769,0.0492873991010201,8.519375e-09,0.25387728,0.14575706,0.006393176290340982,0.087890625,0.443359375,0.2111792233910891,0.006769643488273697,0.0002641575908482191,323.3306993523555,14.454256930388771,504.91574099733907
cat_61.wav,"[-4.9059237e-03 -3.2649566e-03  4.8174028e-05 ...  1.5004912e-01
  1.6691992e-01  1.0537159e-01]",9.7,213885,22050,0.004153885,0.71944886,0.105956465,0.027708083861869962,0.00173862,0.2643787,0.038580537,0.0037858054616271017,0.01953125,0.2724609375,0.09849138334081388,0.002328275893390062,0.004505590740318578,447.54418931092624,15.399903626254275,891.4092939594206
cat_68.wav,[0. 0. 0. ... 0. 0. 0.],2.360907029478458,52058,22050,0.0,0.9165981,0.18579051,0.06456585298177644,0.0,0.54054093,0.08755493,0.016499906617762714,0.0,0.28125,0.08247514204545454,0.006967607763814008,2.6468053658775556e-08,634.2340115498016,8.61831245599615,1182.575442736441
cat_122.wav,"[ 3.0588629e-11 -1.0092393e-11 -1.7494990e-11 ... -1.1482765e-02
 -6.1924960e-03  0.0000000e+00]",5.368027210884354,118365,22050,0.0001456246,0.97999454,0.18248247,0.038952104448949615,2.3121006e-08,0.3138713,0.06066821,0.003891197647808676,0.0693359375,0.2724609375,0.1514009712837838,0.0017864186969907487,0.0001652151835295231,336.1160532747301,14.301615972866632,691.4828466841807
cat_162.wav,"[ 0.00134664  0.00253885  0.00313442 ... -0.02430007 -0.03998125
 -0.02854623]",12.0,264600,22050,-0.33455667,0.9156408,0.14252123,0.03165664214931021,0.007039007,0.85459673,0.084676854,0.009196684770123878,0.0,0.4033203125,0.035199694753384914,0.006380777819077829,0.0005880150097273748,5325.3525649604635,14.836848384150906,4111.279321823917
cat_59.wav,"[-0.00344696 -0.01604315 -0.02429043 ... -0.0032252   0.00436201
  0.0031862 ]",12.0,264600,22050,0.010479705,0.6469126,0.11567592,0.011359509132914227,0.005203011,0.23416157,0.043930337,0.001910190730809401,0.0625,0.263671875,0.16156631558268858,0.0010753942069906622,7.838469919031575e-05,694.0722155316572,12.721571391485016,854.4776949427236
